id,booking_status_pred,Cancellation_prob
43365,1,0.69815576
43366,1,0.6897937
43367,1,0.89978343
43368,1,0.96205735
43369,0,0.05725322
43370,1,0.83241606
43371,0,0.38299373
43372,0,0.33410403
43373,1,0.8059731
43374,0,0.05668309
43375,0,0.06452998
43376,0,0.16125037
43377,0,0.46520457
43378,1,0.7403106
43379,0,0.018541098
43380,1,0.81670994
43381,0,0.1343369
43382,0,0.10019437
43383,0,0.2572493
43384,1,0.93470967
43385,0,2.0795226e-06
43386,1,0.62149894
43387,0,0.03416163
43388,1,0.8461499
43389,1,0.9103577
43390,0,0.18550883
43391,0,0.39003718
43392,0,0.07497079
43393,0,0.26810345
43394,0,0.41945916
43395,1,0.68591976
43396,0,0.11204823
43397,0,0.42571962
43398,0,0.38910687
43399,1,0.6459742
43400,0,0.086254984
43401,1,0.94986784
43402,0,0.033231895
43403,1,0.55372816
43404,0,0.22185428
43405,0,0.06008066
43406,0,0.34139156
43407,0,0.2317691
43408,1,0.72120637
43409,0,0.1246428
43410,0,0.48482305
43411,1,0.838198
43412,0,0.16286744
43413,1,0.65025455
43414,0,0.13975741
43415,0,0.2024337
43416,1,0.88602006
43417,0,0.07039039
43418,1,0.82427204
43419,1,0.7344307
43420,0,0.052153695
43421,1,0.85521334
43422,1,0.95894957
43423,0,0.24032971
43424,0,0.08555887
43425,0,0.31270903
43426,1,0.72812676
43427,1,0.7021536
43428,1,0.81182396
43429,1,0.7639
43430,0,0.06097458
43431,1,0.6302445
43432,0,0.002310828
43433,0,0.14782436
43434,1,0.56268173
43435,0,0.0026226018
43436,1,0.8371047
43437,0,0.029972613
43438,0,0.13942026
43439,1,0.7568886
43440,0,0.0030828775
43441,1,0.92269063
43442,0,0.048318967
43443,1,0.78818744
43444,1,0.5040151
43445,0,0.29306498
43446,1,0.8247048
43447,1,0.8707548
43448,0,0.32537097
43449,0,0.12966831
43450,1,0.7924655
43451,0,0.1687476
43452,0,0.053449318
43453,1,0.7384166
43454,0,0.15552801
43455,1,0.78277487
43456,0,0.07443545
43457,0,0.36407158
43458,1,0.8001164
43459,0,0.09664485
43460,0,0.47836953
43461,0,0.10428374
43462,1,0.5691923
43463,1,0.63052845
43464,0,0.17829396
43465,0,0.024875237
43466,0,0.065465644
43467,0,0.113400504
43468,0,0.011246841
43469,0,0.0571484
43470,0,0.07973267
43471,1,0.63448495
43472,0,0.42084798
43473,1,0.60974807
43474,0,0.49047688
43475,0,0.020539086
43476,0,0.41869923
43477,0,0.0045778756
43478,0,0.39625096
43479,1,0.8372768
43480,1,0.851399
43481,0,0.14978048
43482,1,0.92259926
43483,1,0.5045522
43484,0,0.118962556
43485,0,0.08091851
43486,0,0.0061248415
43487,1,0.60067415
43488,0,0.23614693
43489,1,0.8894217
43490,0,0.12736993
43491,0,0.08245384
43492,0,0.08075217
43493,0,0.42842788
43494,0,0.03534276
43495,0,0.0911169
43496,1,0.64772695
43497,1,0.74380803
43498,1,0.7140521
43499,0,0.48619992
43500,1,0.6421751
43501,1,0.77615654
43502,1,0.59195405
43503,0,0.1984106
43504,0,0.1012566
43505,0,0.08626248
43506,1,0.6917547
43507,0,0.046784636
43508,1,0.9519261
43509,1,0.85216033
43510,0,0.09543789
43511,0,0.42219195
43512,0,0.18337677
43513,0,0.003652039
43514,0,0.4922593
43515,1,0.79558384
43516,1,0.7705098
43517,1,0.9251122
43518,1,0.76799995
43519,0,0.3202636
43520,0,0.31746057
43521,0,0.27282998
43522,0,1.7485956e-19
43523,0,0.079687156
43524,1,0.82002884
43525,1,0.6232444
43526,0,0.18277153
43527,1,0.71692604
43528,0,0.218475
43529,0,0.17020357
43530,0,0.073317036
43531,1,0.7869697
43532,0,0.04518505
43533,0,0.3958738
43534,0,0.44845155
43535,0,0.46410984
43536,0,0.1274562
43537,1,0.7675903
43538,1,0.6639877
43539,0,0.41349354
43540,1,0.7466098
43541,0,0.12883402
43542,0,0.063531764
43543,0,0.07928628
43544,0,0.00067164324
43545,0,0.4361074
43546,0,0.23535377
43547,1,0.92345214
43548,0,0.14535248
43549,0,0.32422847
43550,0,0.08553263
43551,0,0.13745804
43552,1,0.76864725
43553,0,0.40011996
43554,0,0.23053461
43555,1,0.7547391
43556,1,0.9102365
43557,0,0.12951405
43558,0,0.269454
43559,0,0.1725661
43560,0,0.027126055
43561,0,0.47729206
43562,0,0.40608585
43563,0,0.37078416
43564,0,0.0027220917
43565,0,0.012582383
43566,1,0.87133867
43567,0,0.054550897
43568,1,0.8499276
43569,0,0.42270178
43570,0,0.07427505
43571,0,0.28144372
43572,0,0.00015825397
43573,0,0.057797015
43574,0,0.13390335
43575,1,0.7074736
43576,1,0.5317112
43577,0,0.105103135
43578,1,0.76099
43579,0,0.0069337348
43580,0,0.050013978
43581,1,0.86372834
43582,1,0.83333445
43583,0,0.49204335
43584,1,0.9320545
43585,1,0.6866287
43586,0,0.48468056
43587,0,0.35274938
43588,0,0.117356725
43589,1,0.67159176
43590,0,0.3382161
43591,0,0.09483262
43592,0,0.1720823
43593,0,0.25316346
43594,0,0.21448018
43595,1,0.80796605
43596,0,0.39806956
43597,0,0.11836451
43598,0,0.2793645
43599,1,0.8564748
43600,1,0.6869145
43601,0,0.13839553
43602,0,0.15612641
43603,1,0.77794755
43604,1,0.6354882
43605,0,0.12051339
43606,0,0.2236285
43607,0,0.13870338
43608,1,0.6230073
43609,0,0.270674
43610,1,0.72436035
43611,1,0.71465725
43612,1,0.9090447
43613,1,0.7311144
43614,1,0.78939176
43615,1,0.72810394
43616,0,0.039782874
43617,0,0.008667013
43618,0,0.1897856
43619,0,0.43046948
43620,0,0.12220838
43621,0,0.43714136
43622,1,0.732673
43623,1,0.85793746
43624,0,0.2551216
43625,0,0.0021484178
43626,1,0.94600284
43627,1,0.92676526
43628,0,0.032184705
43629,0,0.2382979
43630,0,0.12421579
43631,1,0.74441993
43632,0,0.3347381
43633,1,0.889241
43634,1,0.8884726
43635,0,0.20421028
43636,1,0.785948
43637,0,0.019883804
43638,0,0.093356445
43639,0,0.225764
43640,0,0.4417077
43641,0,0.0012036987
43642,0,0.21203882
43643,0,0.004411294
43644,1,0.69787586
43645,0,0.094410166
43646,0,0.26510516
43647,0,0.036403924
43648,0,0.15141541
43649,1,0.78897494
43650,0,0.017616525
43651,0,0.21402279
43652,1,0.92584825
43653,1,0.6373554
43654,0,0.48352253
43655,0,0.23736125
43656,0,0.012691654
43657,0,2.0913178e-05
43658,0,0.30510947
43659,0,0.23846008
43660,0,0.002043596
43661,1,0.7526401
43662,1,0.77310437
43663,0,0.32943487
43664,1,0.7742873
43665,0,0.48828545
43666,0,0.003926349
43667,1,0.7932696
43668,0,0.08939766
43669,0,0.2419661
43670,0,0.21438392
43671,0,0.2038676
43672,1,0.70415896
43673,0,0.24115825
43674,0,0.050369527
43675,0,0.33210823
43676,0,0.0035648933
43677,0,0.0917987
43678,0,0.1536261
43679,0,0.20897068
43680,1,0.76918846
43681,0,0.17675169
43682,0,0.042704046
43683,1,0.6184231
43684,0,0.03162737
43685,0,0.19330783
43686,0,0.08243541
43687,0,0.035435036
43688,0,0.16026257
43689,0,0.28009024
43690,0,0.22384773
43691,0,0.21836598
43692,0,0.0032811847
43693,1,0.7665201
43694,0,0.05955087
43695,0,0.001914562
43696,1,0.81378543
43697,1,0.8544139
43698,0,4.2195275e-05
43699,0,0.32848114
43700,0,0.24899565
43701,0,0.45001805
43702,0,0.09713624
43703,0,0.2833568
43704,0,0.085815236
43705,0,0.029271951
43706,0,0.30503878
43707,0,3.1160795e-07
43708,0,0.4698399
43709,0,0.37292758
43710,0,0.22471125
43711,1,0.5210377
43712,0,0.044119027
43713,0,0.27555284
43714,0,0.29919088
43715,0,0.28983903
43716,0,0.3398945
43717,1,0.7172018
43718,0,0.08781492
43719,0,0.19403486
43720,1,0.50114
43721,1,0.8967759
43722,1,0.7933929
43723,0,0.08443411
43724,0,0.29662222
43725,0,0.24132049
43726,1,0.6211915
43727,1,0.5489377
43728,0,0.17753255
43729,0,0.090759285
43730,0,0.041049827
43731,0,0.114514105
43732,1,0.7084597
43733,0,0.21810529
43734,0,0.13023697
43735,0,0.14438902
43736,0,0.033557978
43737,0,0.2726071
43738,0,0.21015431
43739,0,0.16865453
43740,0,0.045274813
43741,1,0.7775063
43742,0,0.14583637
43743,1,0.8515181
43744,0,0.3363139
43745,0,0.2769409
43746,0,0.1042568
43747,0,0.07807762
43748,1,0.75713956
43749,0,0.119255275
43750,1,0.67699265
43751,0,0.011268755
43752,1,0.6944625
43753,0,0.23304208
43754,0,0.21793252
43755,0,0.07280205
43756,0,0.464344
43757,0,0.1341154
43758,0,0.23290232
43759,0,0.2381625
43760,1,0.55050296
43761,0,0.03795854
43762,0,0.14963232
43763,0,0.003846925
43764,0,0.0763541
43765,1,0.88066965
43766,0,0.115646556
43767,1,0.50062466
43768,1,0.7677111
43769,1,0.8446818
43770,0,0.004902318
43771,1,0.70193213
43772,0,0.07716809
43773,0,0.48177674
43774,0,0.003121872
43775,0,0.45709658
43776,1,0.8394967
43777,0,4.4540215e-05
43778,0,0.048913807
43779,0,0.47595328
43780,0,0.078131214
43781,1,0.9293057
43782,0,0.22983146
43783,0,0.4514193
43784,1,0.61638933
43785,0,0.028894432
43786,1,0.71620613
43787,0,0.33226866
43788,1,0.75283813
43789,0,0.054902
43790,0,0.19790338
43791,0,0.11241424
43792,0,0.089425676
43793,1,0.66696495
43794,1,0.83342063
43795,0,0.37499955
43796,0,0.20006393
43797,0,0.21609975
43798,0,0.056811295
43799,1,0.9224805
43800,1,0.70985186
43801,1,0.7680186
43802,0,0.04596073
43803,1,0.80564564
43804,0,0.049887206
43805,1,0.88146955
43806,1,0.83706623
43807,1,0.5071693
43808,1,0.8031787
43809,0,0.31368807
43810,1,0.82620424
43811,0,0.37135783
43812,0,0.116637714
43813,0,0.06670069
43814,0,0.4609564
43815,0,0.29366732
43816,1,0.8000733
43817,1,0.77983946
43818,1,0.79061383
43819,0,0.14886318
43820,1,0.7503218
43821,1,0.58975226
43822,0,0.41319942
43823,0,0.22809844
43824,0,0.4419646
43825,0,0.041025948
43826,0,0.06006624
43827,0,0.11372536
43828,0,0.24365707
43829,1,0.7923212
43830,1,0.79064864
43831,0,0.16380905
43832,0,0.16889834
43833,0,0.0142581435
43834,0,0.12933356
43835,0,0.11276353
43836,1,0.784065
43837,1,0.76532334
43838,1,0.7737897
43839,0,0.11019328
43840,0,0.09753444
43841,0,0.02845325
43842,0,0.24580842
43843,0,0.07536948
43844,0,0.18183272
43845,0,0.49509946
43846,1,0.6421751
43847,0,0.19897772
43848,1,0.7811709
43849,1,0.745262
43850,0,0.07656061
43851,0,0.3257397
43852,0,0.14910507
43853,0,0.21371193
43854,1,0.911307
43855,1,0.921586
43856,1,0.539779
43857,0,0.27019376
43858,0,0.18449582
43859,0,0.1556585
43860,0,0.18927924
43861,0,0.019884389
43862,1,0.9270063
43863,1,0.85907114
43864,0,0.17188388
43865,0,0.34849808
43866,0,0.35722774
43867,0,5.638595e-07
43868,0,0.14049873
43869,0,5.941526e-25
43870,1,0.8430282
43871,0,0.40996203
43872,0,0.06653603
43873,1,0.83202577
43874,1,0.9528097
43875,0,0.33857772
43876,0,0.006903701
43877,1,0.50607336
43878,1,0.9128666
43879,0,0.21349357
43880,1,0.81526494
43881,0,0.05293947
43882,0,0.017140402
43883,0,0.052236483
43884,0,0.40969208
43885,0,0.41347966
43886,0,0.16374546
43887,1,0.9105504
43888,1,0.73591673
43889,0,0.03990081
43890,1,0.7360356
43891,0,0.18815069
43892,0,0.43953988
43893,0,0.048782893
43894,0,0.099480934
43895,1,0.82186687
43896,1,0.7881368
43897,0,0.037900165
43898,1,0.7331115
43899,0,0.0028464834
43900,0,0.06657397
43901,0,0.18949172
43902,1,0.6855031
43903,1,0.7976767
43904,0,0.015015065
43905,1,0.7129277
43906,1,0.9683432
43907,0,0.24172102
43908,0,0.40687752
43909,0,0.025144743
43910,1,0.80091447
43911,0,0.47978923
43912,1,0.92973274
43913,0,0.19158675
43914,0,0.2654487
43915,0,0.2270458
43916,0,0.25103918
43917,1,0.72022766
43918,0,0.14559847
43919,1,0.7711021
43920,1,0.67464906
43921,0,0.4435395
43922,1,0.726018
43923,0,0.14773092
43924,1,0.54032177
43925,0,0.26532176
43926,0,0.39558843
43927,0,0.0878866
43928,1,0.8313322
43929,1,0.71883875
43930,0,0.18558535
43931,1,0.9435743
43932,0,0.14921792
43933,0,0.17256339
43934,0,0.006410002
43935,1,0.7038591
43936,1,0.79121894
43937,0,0.04986298
43938,0,0.4305382
43939,0,0.19150758
43940,1,0.70007473
43941,1,0.8986959
43942,0,0.14628433
43943,0,0.0934288
43944,0,1.3700166e-08
43945,1,0.8162667
43946,0,0.03362291
43947,0,0.2778153
43948,1,0.87615055
43949,0,0.2747723
43950,1,0.831067
43951,0,0.38962212
43952,0,0.4559566
43953,0,0.034508787
43954,0,0.029493367
43955,0,0.09929967
43956,1,0.72556925
43957,0,2.3200737e-06
43958,0,0.08329542
43959,0,0.13891906
43960,0,0.010814347
43961,0,0.20698173
43962,0,0.20431146
43963,0,0.028981509
43964,0,0.09237747
43965,1,0.93015265
43966,1,0.6719692
43967,1,0.8382945
43968,0,0.20690571
43969,0,0.12759058
43970,0,0.11374462
43971,0,0.17650536
43972,1,0.71715254
43973,0,0.16364856
43974,0,0.02106889
43975,1,0.9138325
43976,0,0.42180035
43977,1,0.6741713
43978,0,0.380164
43979,1,0.79552156
43980,1,0.7999215
43981,0,0.40423784
43982,0,0.12336441
43983,1,0.7075915
43984,1,0.8774654
43985,1,0.8210969
43986,0,0.12739934
43987,0,0.28683496
43988,0,0.34352916
43989,0,0.0078551015
43990,1,0.6170404
43991,0,0.1867665
43992,0,0.3604154
43993,0,0.010979583
43994,0,0.13236381
43995,0,0.27069524
43996,0,0.11754381
43997,0,0.00012753351
43998,0,0.09372036
43999,0,0.13474938
44000,1,0.7770394
44001,0,0.038511757
44002,0,0.09026085
44003,0,0.24966764
44004,1,0.7228777
44005,1,0.8219961
44006,0,0.07418212
44007,0,0.06595481
44008,0,0.021222427
44009,0,0.051999945
44010,0,0.38279155
44011,0,0.039627735
44012,1,0.60571295
44013,0,0.14006394
44014,1,0.72117203
44015,1,0.79432493
44016,0,0.17473783
44017,1,0.67690444
44018,1,0.805287
44019,1,0.6069837
44020,1,0.84914047
44021,1,0.85638356
44022,0,0.02834298
44023,1,0.83416134
44024,0,0.2769689
44025,0,0.008508333
44026,0,0.35079372
44027,0,0.07308386
44028,0,2.4387543e-06
44029,0,0.09975514
44030,0,0.25518927
44031,1,0.89663756
44032,0,0.039050594
44033,0,0.041168246
44034,1,0.82651794
44035,1,0.95136267
44036,0,0.2467801
44037,1,0.9358923
44038,0,0.04789078
44039,0,0.1422133
44040,0,0.22880484
44041,0,0.10775156
44042,0,0.19672646
44043,0,0.4490129
44044,0,0.1192017
44045,0,0.03967977
44046,1,0.6585938
44047,0,0.1592785
44048,1,0.73668224
44049,1,0.76123756
44050,0,0.052583843
44051,0,0.034388695
44052,0,0.21903059
44053,1,0.7831647
44054,0,0.040855274
44055,0,0.33114848
44056,0,0.42632717
44057,1,0.865264
44058,1,0.66422737
44059,0,0.15854166
44060,0,0.39606515
44061,0,0.10582897
44062,0,0.1443409
44063,1,0.9213461
44064,1,0.8031674
44065,0,0.03820468
44066,0,0.091254346
44067,0,0.29211423
44068,0,0.1296903
44069,1,0.9436663
44070,0,0.19544472
44071,0,0.28931606
44072,1,0.7042332
44073,0,0.29420438
44074,0,0.16123043
44075,0,0.46389678
44076,0,0.22534615
44077,0,0.46346694
44078,0,0.014896236
44079,1,0.9213576
44080,0,0.049797688
44081,1,0.76526135
44082,0,0.20285474
44083,1,0.75133383
44084,1,0.89410794
44085,0,0.10223135
44086,0,0.40624583
44087,0,0.0030405603
44088,1,0.8376016
44089,0,0.46213976
44090,1,0.8576841
44091,0,0.36202094
44092,0,0.023080936
44093,0,0.41476396
44094,1,0.9698696
44095,1,0.86459744
44096,0,0.46713722
44097,1,0.81837285
44098,1,0.7748974
44099,0,0.14976512
44100,0,0.40707994
44101,1,0.8763168
44102,1,0.81275135
44103,0,0.1425682
44104,0,0.13687567
44105,1,0.68990594
44106,0,0.4422949
44107,0,0.021414287
44108,1,0.5369443
44109,0,0.1342247
44110,0,0.23229145
44111,0,0.3177999
44112,0,0.3391943
44113,0,0.06601793
44114,1,0.9283946
44115,0,0.36391714
44116,0,0.17681672
44117,1,0.8157033
44118,0,0.4077292
44119,1,0.6703896
44120,0,0.010279367
44121,0,0.33444384
44122,0,0.48550373
44123,1,0.7670996
44124,0,0.16230479
44125,0,0.04567052
44126,1,0.7675088
44127,0,0.004343619
44128,0,0.22201237
44129,1,0.54159755
44130,1,0.80570716
44131,0,0.12154831
44132,0,0.19241883
44133,0,0.21498647
44134,1,0.9103619
44135,0,0.08081829
44136,0,0.099094376
44137,0,0.0917414
44138,0,0.19410226
44139,1,0.9153794
44140,1,0.74033713
44141,0,0.089349054
44142,0,0.12612131
44143,0,0.00487224
44144,0,0.15925224
44145,0,0.15303963
44146,1,0.8246656
44147,0,0.33144382
44148,0,0.2659166
44149,0,0.15663418
44150,0,0.089210466
44151,1,0.7454368
44152,1,0.7052933
44153,1,0.5264362
44154,0,0.21319242
44155,0,0.0071146116
44156,0,0.23305853
44157,0,0.3925103
44158,1,0.67119503
44159,0,0.028535081
44160,0,0.033108167
44161,0,0.22364494
44162,0,0.08637577
44163,0,0.23470406
44164,1,0.6274515
44165,0,0.08076513
44166,0,0.05091406
44167,1,0.5461406
44168,0,0.016251575
44169,0,0.23515213
44170,0,0.14361241
44171,0,0.09648025
44172,0,0.13649471
44173,0,0.2984067
44174,0,0.25091636
44175,1,0.7362239
44176,0,0.08896844
44177,0,0.26203388
44178,1,0.9076174
44179,0,0.030705592
44180,0,0.3823136
44181,1,0.5721005
44182,1,0.867645
44183,0,0.15077564
44184,1,0.9717175
44185,0,0.26794708
44186,0,0.30608472
44187,1,0.72893924
44188,0,0.08409997
44189,0,0.12215505
44190,1,0.67985195
44191,0,0.12569937
44192,1,0.6097184
44193,0,2.2180336e-08
44194,1,0.79756653
44195,1,0.5691516
44196,0,0.3077767
44197,0,0.12965855
44198,0,0.4231137
44199,0,0.23694791
44200,0,0.42277017
44201,1,0.9468891
44202,0,0.0046050195
44203,0,0.09810167
44204,0,0.16308098
44205,0,0.3118598
44206,0,0.0040374985
44207,0,0.167444
44208,1,0.6493796
44209,1,0.8080238
44210,0,5.9056576e-05
44211,1,0.57602817
44212,1,0.8278064
44213,0,0.004958289
44214,0,0.13681188
44215,0,0.16633555
44216,0,0.1808721
44217,0,0.05727278
44218,0,0.13434714
44219,1,0.9341865
44220,0,0.39051476
44221,0,0.018136496
44222,0,0.14226107
44223,0,0.0057036597
44224,1,0.8186848
44225,0,0.17925234
44226,0,0.40438142
44227,0,0.16982779
44228,1,0.50486064
44229,0,0.22659722
44230,0,0.10260323
44231,1,0.7944137
44232,1,0.8249566
44233,0,0.44429195
44234,0,0.3282233
44235,0,0.04644723
44236,1,0.91045827
44237,1,0.7562143
44238,1,0.71770793
44239,0,0.17244223
44240,0,0.035006605
44241,0,0.093876034
44242,1,0.8015482
44243,1,0.7639353
44244,0,0.01298108
44245,0,0.13401224
44246,0,0.22139329
44247,0,0.29733557
44248,1,0.8617457
44249,0,0.035453606
44250,1,0.83740276
44251,0,0.46357247
44252,1,0.6719089
44253,1,0.68143666
44254,0,0.31951827
44255,0,0.07723042
44256,1,0.53925043
44257,1,0.74436396
44258,1,0.531576
44259,0,0.38467172
44260,0,0.08503831
44261,1,0.9330713
44262,0,0.09427804
44263,1,0.8637856
44264,0,0.14255157
44265,0,0.09566487
44266,0,0.03492647
44267,1,0.76743364
44268,1,0.5290574
44269,0,0.28138867
44270,0,0.36048084
44271,1,0.756613
44272,1,0.5197369
44273,0,0.124954365
44274,0,0.0042196796
44275,0,0.14130884
44276,1,0.7377705
44277,1,0.7882589
44278,0,0.19946644
44279,0,0.09122275
44280,1,0.52592707
44281,0,0.17338404
44282,0,0.11864812
44283,1,0.5093903
44284,0,0.20346184
44285,0,0.46873984
44286,1,0.5567976
44287,0,0.15955487
44288,1,0.70664567
44289,1,0.831966
44290,0,0.22254589
44291,1,0.93951845
44292,0,1.8744723e-06
44293,1,0.6803372
44294,1,0.61729026
44295,0,0.17587289
44296,1,0.9083567
44297,0,0.11515907
44298,0,0.3354476
44299,1,0.82916373
44300,0,0.14112663
44301,1,0.81534964
44302,0,0.3937753
44303,0,0.34496558
44304,0,0.04870194
44305,0,0.07957333
44306,1,0.9137006
44307,0,0.17445844
44308,0,0.23761858
44309,0,0.10918096
44310,1,0.7071813
44311,0,0.0046641487
44312,0,0.12053361
44313,0,0.4832797
44314,1,0.67627066
44315,0,0.36231545
44316,0,0.056611042
44317,0,0.033925474
44318,0,0.14869295
44319,1,0.77943516
44320,0,0.035142083
44321,0,0.2702394
44322,0,0.37602293
44323,0,0.041739568
44324,0,0.2392048
44325,0,0.2538883
44326,0,0.024547398
44327,0,0.07833404
44328,0,0.24835785
44329,0,0.1274461
44330,0,0.09792855
44331,1,0.7771663
44332,0,0.2869164
44333,0,0.19625668
44334,0,0.18155594
44335,1,0.5449666
44336,0,0.013070446
44337,0,0.07057961
44338,1,0.5916386
44339,0,0.2694962
44340,0,0.16059925
44341,1,0.755029
44342,1,0.8287355
44343,1,0.6824162
44344,0,0.27117342
44345,0,0.026390126
44346,0,0.17240578
44347,0,0.36248678
44348,0,0.35632706
44349,0,0.20090304
44350,1,0.75089586
44351,0,0.08428091
44352,0,0.20133145
44353,0,0.0450963
44354,0,0.061834227
44355,0,0.42514953
44356,0,0.046783164
44357,0,0.2627239
44358,0,0.18373254
44359,0,0.39797738
44360,1,0.79529816
44361,1,0.6503794
44362,0,0.32724267
44363,0,1.854789e-08
44364,0,0.12090253
44365,0,0.18057454
44366,0,0.39405742
44367,0,0.14156522
44368,1,0.8134266
44369,0,0.21048953
44370,0,0.40399688
44371,0,0.0044434303
44372,0,0.046730004
44373,0,0.1597403
44374,0,0.027023157
44375,1,0.78763247
44376,1,0.7852686
44377,1,0.8281819
44378,0,0.46458122
44379,1,0.79160583
44380,1,0.8571413
44381,0,0.4768572
44382,0,0.048827827
44383,0,0.45265836
44384,1,0.74733
44385,0,0.04938883
44386,0,0.48465976
44387,0,0.03172158
44388,1,0.57259804
44389,0,0.19329718
44390,0,0.016492615
44391,0,0.2725241
44392,0,0.38931915
44393,1,0.54550916
44394,1,0.9203225
44395,0,0.08158895
44396,0,0.30079123
44397,1,0.68831015
44398,0,0.071907386
44399,0,0.15423387
44400,0,0.34173265
44401,0,0.11908519
44402,1,0.7255188
44403,0,0.38611817
44404,0,0.110455595
44405,1,0.7027793
44406,1,0.9021502
44407,0,0.08271766
44408,1,0.6498716
44409,1,0.7507516
44410,0,0.2685984
44411,1,0.9163473
44412,0,0.030834982
44413,1,0.55873173
44414,1,0.8160401
44415,0,0.28778937
44416,0,0.21419935
44417,0,0.12528439
44418,1,0.9171515
44419,0,0.02552078
44420,0,0.09318778
44421,0,0.045640975
44422,0,0.05897942
44423,0,0.47648787
44424,0,0.015150189
44425,1,0.7276307
44426,1,0.77816176
44427,1,0.7500573
44428,0,0.18883465
44429,0,0.04219729
44430,0,0.47267053
44431,0,0.011730723
44432,0,0.0050924714
44433,1,0.5887541
44434,0,0.15444155
44435,0,0.07037594
44436,1,0.816863
44437,0,0.18880267
44438,0,0.061716363
44439,0,0.0031695461
44440,0,0.017319083
44441,0,0.35407156
44442,1,0.5235457
44443,1,0.6856878
44444,0,0.37611282
44445,1,0.9475681
44446,0,0.43776765
44447,0,0.072980024
44448,0,0.23620175
44449,1,0.7544798
44450,0,0.011691485
44451,1,0.656987
44452,1,0.5294727
44453,1,0.638729
44454,1,0.8659681
44455,1,0.8755073
44456,0,0.18919227
44457,1,0.808342
44458,0,2.4452995e-10
44459,0,0.07878109
44460,0,0.031041587
44461,0,0.10317089
44462,0,0.11031819
44463,1,0.87079036
44464,1,0.5330751
44465,0,0.062377036
44466,1,0.7065701
44467,0,0.00030506987
44468,0,0.071202256
44469,0,0.41975582
44470,0,7.287829e-07
44471,0,0.17976962
44472,1,0.86770123
44473,1,0.7668205
44474,0,0.12396106
44475,0,0.2336943
44476,0,0.042754915
44477,0,0.016745694
44478,1,0.58762693
44479,0,0.28383783
44480,0,0.11014485
